Id,pop
454,65.61799414251767
455,61.72420929322227
456,59.16513812539206
457,64.50184318508292
458,59.820653010513226
459,64.10588922618051
460,58.012990671767575
461,45.8741165274055
462,67.17176264156566
463,66.22100176683229
464,51.59416097857935
465,69.60756339887143
466,54.08979341797919
467,63.276580895507095
468,69.21416445720968
469,67.19247015937472
470,60.93480107892462
471,66.38855605180447
472,63.94692746378089
473,66.36361573967544
474,57.96603856005405
475,58.380246343267096
476,52.27569898188785
477,49.699480918952524
478,47.669695187788975
479,65.39670397852804
480,64.27961150764835
481,60.72997435277098
482,51.45791575298174
483,67.8871147491809
484,69.0414728516776
485,52.12609542945647
486,65.2823518842927
487,69.3778123237884
488,67.18473804849674
489,72.75605280705769
490,62.59538575797153
491,49.2969104189803
492,61.96142680512454
493,67.69857285045167
494,64.0011474747009
495,67.29116299330337
496,64.5738342280317
497,53.72771340983666
498,62.98658533664777
499,60.484526428190975
500,63.57692558256755
501,64.80015325836033
502,54.09460206176482
503,66.19581406549969
504,54.17707072508259
505,66.45041843922134
506,55.576622029306584
507,46.60574627783962
508,54.124916140781856
509,54.292686979621166
510,67.56644917738979
511,52.64494291964152
512,70.17083796628609
513,49.22242951549715
514,63.02302977152881
515,58.056320497017886
516,65.2458730958906
517,67.26631885035184
518,65.07904838017004
519,62.30259618321465
520,70.97649042391795
521,49.17905468782094
522,59.562877354992466
523,62.2030596347159
524,66.68606726062191
525,47.29724298602108
526,53.058182392958855
527,62.84984931860599
528,52.70540039138409
529,70.49059107338137
530,70.54818148289066
531,62.229901628356274
532,61.329078432908396
533,53.458945980743735
534,67.16995162028759
535,55.11435986641714
536,41.28708610744174
537,66.67939532384685
538,55.31949884121624
539,62.556680847229764
540,66.27735437492952
541,67.50739629338067
542,54.21675845971939
543,65.23216255457633
544,49.97692504020294
545,66.4690958186718
546,68.89601795524823
547,68.2616142144561
548,58.03491359965688
549,67.76970719714872
550,61.115336033290504
551,54.787539398941455
552,63.64161491742662
553,47.51044933362271
554,55.8540555258444
555,64.60832938573532
556,69.55753087469527
557,42.46333358644192
558,50.58959916081955
559,74.51444451694944
560,67.85260452322964
561,61.13717485282182
562,53.48015169990936
563,63.1279599263104
564,64.99309110285704
565,62.39791636965169
566,69.14668017343782
567,65.21043700882585
