Id,pop
454,66.75888851115778
455,61.65641695894849
456,60.24250984522953
457,64.93447429383428
458,61.2820234514162
459,64.00956458851147
460,58.7761623920868
461,47.8746579148874
462,68.18724803087784
463,66.41667751042714
464,53.32367329329341
465,69.00573316235031
466,55.82543369140773
467,63.984602350245325
468,68.71648284877753
469,67.15446736893148
470,61.081955914744256
471,66.88136037904705
472,64.55624390995983
473,67.01868891512758
474,58.909939803074586
475,58.843165137479104
476,54.1320322269382
477,51.844516128775005
478,48.968644695682784
479,64.93784658828555
480,64.13529522753083
481,61.5777787654188
482,53.54097958239464
483,68.67791103792682
484,68.77396570736225
485,53.65440915952725
486,66.32322484503372
487,70.05115869294542
488,67.2661138555654
489,73.46045387759686
490,63.085629072307626
491,50.596940412202166
492,61.57697317497174
493,66.97999020822411
494,64.07469550188586
495,66.30638000445313
496,63.82893700760004
497,55.06086270396262
498,63.521398730594484
499,61.146035795946226
500,64.85698212063733
501,64.78592736796244
502,54.41798528027317
503,66.32829473037138
504,55.253181377436626
505,65.81832726351118
506,56.00254636535034
507,48.83401355849385
508,55.06284097084899
509,55.95353628959672
510,66.57630785299551
511,54.33382387524527
512,71.10511563771647
513,51.60112172889375
514,62.530264625644705
515,58.10041231722023
516,65.31564021755261
517,67.10122534213478
518,66.16766028927715
519,62.16788101553099
520,69.59526032168243
521,50.8054827112316
522,59.993035969442296
523,61.13581948493286
524,67.50965576356086
525,48.931081957656914
526,54.754205478032674
527,63.37324825502364
528,54.05195764695575
529,70.36085069058636
530,70.98410403971756
531,62.72075124327945
532,62.17136204199256
533,54.563933827713015
534,67.35334334416848
535,55.49318053824865
536,43.38560610262817
537,66.42140043963434
538,57.49976529414666
539,62.9325655222866
540,67.1855705552506
541,67.4140110102612
542,55.44205721149059
543,65.63618446055024
544,52.45570616949028
545,66.18988181498145
546,69.54622673396632
547,68.12280561116705
548,58.550406739384115
549,67.66079884495797
550,61.37683610639051
551,55.675123828993094
552,64.41682215379342
553,49.58099906695136
554,56.08683136067398
555,63.971275523977766
556,70.18414487697724
557,44.164931127594066
558,52.42858594387686
559,73.89018095105219
560,67.66150448767415
561,61.461928365218554
562,54.17643870474909
563,64.28259616849749
564,64.8793448540078
565,63.06349028152851
566,68.45281917639662
567,65.04366004862541
