Id,pop
454,65.84662567903335
455,61.58507815707153
456,58.9649863207904
457,64.7111053795451
458,60.894802928904795
459,63.97550929455604
460,57.98450338938276
461,47.660555447243716
462,67.55838393320637
463,64.89531224661503
464,53.49227488341414
465,67.54048136671987
466,55.519865505451186
467,63.00998290242983
468,67.3667315532528
469,66.325743860036
470,59.22687083335459
471,65.84823272704975
472,64.38502937171772
473,66.2971535868668
474,58.70661282775668
475,57.009452572041106
476,54.083923215829856
477,52.72033252216836
478,49.1006255341182
479,64.19497948888375
480,63.17265100036998
481,60.30907462429023
482,53.830345061648785
483,67.75404904102638
484,66.98527962558015
485,53.76749625212806
486,66.4582148406409
487,70.24699726248085
488,66.86018379605656
489,72.6620295634637
490,63.39985049758583
491,50.70020051301308
492,60.444407590758665
493,66.36124627802047
494,64.36167375174719
495,67.50636919602493
496,62.49354807012866
497,54.56390992490932
498,62.81857280233229
499,59.96270402778952
500,64.0861144513794
501,64.64191598234099
502,54.25591813780231
503,65.36095351215835
504,54.907261308278215
505,66.2083446949277
506,57.240082712814086
507,49.85550938854892
508,55.8160794290081
509,55.647252045718446
510,66.42229006185502
511,54.21561702835232
512,70.84621216115377
513,52.13161347644885
514,62.35780707313607
515,58.520801969214105
516,64.35085144058775
517,66.34614541369322
518,65.29832314425309
519,62.90800103339211
520,70.52445154289055
521,50.90046478185721
522,60.31208700534864
523,62.43367320712
524,66.7858843413797
525,49.97928342009973
526,54.83538798500028
527,62.605293302120835
528,54.631740978501895
529,69.8045820069633
530,69.82818927465588
531,61.57511384580945
532,62.618224681461705
533,54.22383289132863
534,66.16758925962219
535,54.01447873340316
536,44.68126644074349
537,65.69767138784783
538,57.79994097479202
539,61.24133069910612
540,66.51892911951037
541,66.1148741026725
542,54.963829983782844
543,65.57048692372321
544,52.91949330812059
545,64.43035428699542
546,70.63302156604776
547,67.99316774860549
548,59.118341410093024
549,68.1231460788641
550,60.81245117609308
551,55.93245780206682
552,64.63902486833594
553,50.22465235611924
554,57.290444171002164
555,62.9827749274369
556,69.77047623394635
557,45.01282470383957
558,52.49784605315648
559,73.21930617769809
560,67.71518047555264
561,61.65622460717905
562,54.34236909675248
563,62.62466367677396
564,63.77675538090983
565,62.67349499926995
566,67.47424169055174
567,63.89806785488301
