Id,pop
454,68.27509801974198
455,66.95747078417268
456,58.35551837650438
457,62.50405140007726
458,53.64828173215675
459,66.17170494535532
460,59.256452958320324
461,42.8105429154179
462,66.55563879869159
463,63.71161306017144
464,59.538222651948765
465,65.90533798821244
466,58.59251822392986
467,64.22269704783297
468,65.72899523176305
469,64.1586225804508
470,60.20560132125336
471,65.36807729214077
472,67.77749848454208
473,65.32966771869691
474,55.76742263040852
475,57.87001025281907
476,55.767304978890806
477,46.24362686414894
478,53.86956873796781
479,67.57513084087917
480,62.40364122411739
481,56.79815110532385
482,50.275793817293795
483,70.60719228600453
484,68.37987321384603
485,52.59166151903653
486,66.61175690658091
487,67.51632787733065
488,67.09647420154892
489,71.42993411277259
490,64.2784661642373
491,57.81145758644644
492,63.75617585953185
493,66.4535771258593
494,65.76597594490326
495,61.61429440481993
496,66.16609399465557
497,48.188154199966704
498,65.01546779835581
499,62.098737153975414
500,64.66802883323965
501,62.622811534650324
502,61.51784603400229
503,63.898262279446044
504,50.43799388030273
505,65.81244613479521
506,60.472011483429206
507,47.789970881243
508,61.09614635957438
509,57.789120962371
510,66.3851949675248
511,53.70764061632813
512,68.42819559850953
513,46.14849085636586
514,64.61417370692877
515,66.06660401660758
516,66.36207963475474
517,66.80427386564918
518,69.61938883336727
519,64.74344405663135
520,66.0571997039208
521,59.390621183972335
522,62.93299639118932
523,58.81346356621018
524,68.32748018664914
525,52.76223691027355
526,58.81088980392451
527,65.32715429928302
528,60.497798823957744
529,67.63999905481006
530,70.41496996980987
531,65.99169712633228
532,63.705939792559555
533,55.628153877060434
534,66.46340135326449
535,60.67604850929852
536,46.58053453490956
537,67.85579761696732
538,51.571773414085946
539,60.07781438730328
540,67.55750083691245
541,68.05435819773201
542,47.29122302697305
543,70.11838341421539
544,43.60098657388363
545,65.82973111525013
546,68.39556477149387
547,65.41822628878847
548,63.09295754670233
549,68.45004063867016
550,60.97400930097985
551,59.080225354043144
552,64.88241588018973
553,49.86171808746807
554,58.0753577946635
555,62.70414543343827
556,67.91018378110265
557,50.17011895743145
558,50.61417399267397
559,68.15438042163369
560,68.08230691617135
561,63.60179850456663
562,62.61684283666194
563,66.58212279736603
564,63.6363860209416
565,64.76447237696411
566,64.87427531894181
567,65.02764634766291
